genres,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,title_year,imdb_score
Comedy,Love the Coopers ,9051,10691,christmas|family dinner|husband wife conflict|husband wife kiss|large family,http://www.imdb.com/title/tt2279339/?ref_=fn_tt_tt_1,68,2015,5.7
Comedy|Crime,Catch That Kid ,8023,18711,caper|computer genius|dog|heist|security chief,http://www.imdb.com/title/tt0337917/?ref_=fn_tt_tt_1,49,2004,5.2
Drama,Life as a House ,39105,21622,cancer|construction|house|house construction|neighbor,http://www.imdb.com/title/tt0264796/?ref_=fn_tt_tt_1,359,2001,7.5
Biography|Drama,Steve Jobs ,93548,28933,apple computer|box office flop|computer|dialogue driven|father daughter relationship,http://www.imdb.com/title/tt2080374/?ref_=fn_tt_tt_1,307,2015,7.2
Comedy|Romance,"I Love You, Beth Cooper ",28209,4072,cheerleader|party|popular girl|speech|valedictorian,http://www.imdb.com/title/tt1032815/?ref_=fn_tt_tt_1,80,2009,5.3
Comedy|Drama|Romance,Youth in Revolt ,64646,16004,alter ego|boarding school|love|masturbation|teen movie,http://www.imdb.com/title/tt0403702/?ref_=fn_tt_tt_1,105,2009,6.5
Action|Adventure|Western,The Legend of the Lone Ranger ,1400,927,ambush|hero|masked hero|outlaw|texas ranger,http://www.imdb.com/title/tt0082648/?ref_=fn_tt_tt_1,41,1981,5
Drama|Thriller,The Tailor of Panama ,23728,14995,canal|panama|president|spy|tailor,http://www.imdb.com/title/tt0236784/?ref_=fn_tt_tt_1,213,2001,6.1
Mystery|Thriller,Blow Out ,27629,1067,conspiracy|political conspiracy|recording|sound|truth,http://www.imdb.com/title/tt0082085/?ref_=fn_tt_tt_1,149,1981,7.4
Action|Crime|Thriller,Getaway ,19586,676,die hard scenario|earth viewed from space|race against time|race car driver|title at the end,http://www.imdb.com/title/tt2167202/?ref_=fn_tt_tt_1,109,2013,4.4
Drama,The Ice Storm ,46396,1466,ice|ice storm|storm|thanksgiving|virgin,http://www.imdb.com/title/tt0119349/?ref_=fn_tt_tt_1,287,1997,7.5
Comedy|Drama|Romance,And So It Goes ,8895,1673,four word title|grandparent grandchild relationship|reference to facebook|reference to the internet|singer,http://www.imdb.com/title/tt2465146/?ref_=fn_tt_tt_1,48,2014,5.7
Adventure|Comedy,Troop Beverly Hills ,7470,2368,beverly hills hotel|divorce|girl|troop|wilderness,http://www.imdb.com/title/tt0098519/?ref_=fn_tt_tt_1,35,1989,5.5
Comedy|Drama|Romance,Being Julia ,10680,847,diva|marriage|open marriage|revenge|social climber,http://www.imdb.com/title/tt0340012/?ref_=fn_tt_tt_1,112,2004,7.1
Drama|Romance,9½ Weeks ,29591,711,blindfolded woman|control|male dominance|sex game|sex in public,http://www.imdb.com/title/tt0091635/?ref_=fn_tt_tt_1,118,1986,5.9
Action|Adventure|Fantasy,Dragonslayer ,10832,1263,apprentice|dragon|king|kingdom|wizard,http://www.imdb.com/title/tt0082288/?ref_=fn_tt_tt_1,102,1981,6.7
Biography|Drama|Romance,The Last Station ,15352,1341,countess|leo tolstoy|russian|wealth|writing,http://www.imdb.com/title/tt0824758/?ref_=fn_tt_tt_1,82,2009,7
Biography|Comedy|Drama,Ed Wood ,142416,56585,1950s|director|friend|friendship|transvestism,http://www.imdb.com/title/tt0109707/?ref_=fn_tt_tt_1,420,1994,7.9
Drama,Labor Day ,31898,39307,baseball|baseball practice|escaped convict|neighbor|tied to a chair,http://www.imdb.com/title/tt1967545/?ref_=fn_tt_tt_1,111,2013,6.9
Adventure|Biography|Drama|History|War,Mongol: The Rise of Genghis Khan ,37635,653,epic|genghis khan|one word title|slave|starving,http://www.imdb.com/title/tt0416044/?ref_=fn_tt_tt_1,165,2007,7.3
Action|Crime|Thriller,RocknRolla ,194489,46944,accountant|finger gun|homosexual|killed in an elevator|painting,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1,192,2008,7.3
Action|Sci-Fi,Megaforce ,2541,1356,dictator|electronic music score|one word title|secret headquarters|soldier,http://www.imdb.com/title/tt0084316/?ref_=fn_tt_tt_1,54,1982,3.5
Drama,Hamlet ,30618,1645,classic literature|denmark|funeral|madness|prince,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,224,1996,7.8
Biography|Drama|Music|Romance,Mao's Last Dancer ,6091,1598,ballet|beijing|dancer|love|village,http://www.imdb.com/title/tt1071812/?ref_=fn_tt_tt_1,53,2009,7.4
Adventure|Drama|Sci-Fi|Thriller,Midnight Special ,31359,5671,cult|father son relationship|gas station|on the run|supernatural ability,http://www.imdb.com/title/tt2649554/?ref_=fn_tt_tt_1,156,2016,6.7
Comedy|Romance,Anything Else ,25165,14843,love at first sight|new york city|sex|teacher|writer,http://www.imdb.com/title/tt0313792/?ref_=fn_tt_tt_1,155,2003,6.4
Biography|Drama|Romance|War,The Railway Man ,27882,39463,japanese soldier|physical torture|pow camp|prisoner of war|reference to adolf hitler,http://www.imdb.com/title/tt2058107/?ref_=fn_tt_tt_1,119,2013,7.1
Drama|Mystery,Unforgettable             ,12854,1906,hyperthymesia|new york city|police,http://www.imdb.com/title/tt1842530/?ref_=fn_tt_tt_1,44,,6.7
Drama|Mystery,The White Ribbon ,52958,167,children|doctor|mysterious event|pastor|small village,http://www.imdb.com/title/tt1149362/?ref_=fn_tt_tt_1,193,2009,7.8
Horror,Restoration ,436,1498,,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1,6,2016,4
Action|Horror|Romance|Sci-Fi|Thriller,The Wraith ,10082,2319,arizona|death|gang|police|sheriff,http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1,100,1986,5.9
Crime|Drama|Mystery|Thriller,The Salton Sea ,26730,4094,male in shower|murder|neighbor neighbor relationship|remote control car|sex scene,http://www.imdb.com/title/tt0235737/?ref_=fn_tt_tt_1,180,2002,7.2
Music,Metallica Through the Never ,13359,1083,headbanger|metallica|roadie|song in title|standing on the roof of a car,http://www.imdb.com/title/tt2172935/?ref_=fn_tt_tt_1,56,2013,7.2
Crime|Drama|Thriller,The Informers ,14324,2215,breasts|female nudity|male pubic hair|pubic hair|sex scene,http://www.imdb.com/title/tt0865554/?ref_=fn_tt_tt_1,93,2008,5.1
Biography|Crime|Drama|Thriller,Carlos             ,10111,1032,opec|pubic hair|revolutionary|terrorism|true crime,http://www.imdb.com/title/tt1321865/?ref_=fn_tt_tt_1,36,,7.7
Thriller,I Come with the Rain ,2541,198,gangster|hong kong|missing person|missing son|serial killer,http://www.imdb.com/title/tt1024744/?ref_=fn_tt_tt_1,20,2009,5.5
Action|Drama|History|Romance|War|Western,One Man's Hero ,899,2705,american|battalion|catholic|mexican|sergeant,http://www.imdb.com/title/tt0120775/?ref_=fn_tt_tt_1,42,1999,6.2
Horror,Day of the Dead ,49669,1592,bunker|experiment|military|research|scientist,http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1,419,1985,7.2
Action|Crime|Drama|Thriller,I Am Wrath ,4510,3212,conspiracy|female scientist|mugging|police detective|tattoo,http://www.imdb.com/title/tt3212232/?ref_=fn_tt_tt_1,50,2016,5.2
Action|Animation|Sci-Fi|Thriller,Renaissance ,14325,1185,future|kidnapping|missing file|paris france|year 2054,http://www.imdb.com/title/tt0386741/?ref_=fn_tt_tt_1,90,2006,6.7
Drama|Western,Forsaken ,4693,4142,,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,49,2015,6.3
Action|Adventure|Fantasy,Red Sonja ,30215,1243,cult film|psychotronic|sword and sorcery|talisman|warrior,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1,95,1985,5
Drama|Horror|Mystery|Thriller,Red Lights ,48162,25804,fraud|physicist|psychic|skeptic|tailing,http://www.imdb.com/title/tt1748179/?ref_=fn_tt_tt_1,140,2012,6.2
Comedy,Superbad ,422606,17584,black comedy|bromance|party|school|teen comedy,http://www.imdb.com/title/tt0829482/?ref_=fn_tt_tt_1,555,2007,7.6
Comedy|Crime|Drama,Madea Goes to Jail ,9544,3699,adaptation directed by original author|cross dressing|madea series|remake|sequel,http://www.imdb.com/title/tt1142800/?ref_=fn_tt_tt_1,45,2009,4.1
Action|Horror,Wolves ,5693,13545,bar|female nudity|murder|small town|werewolf,http://www.imdb.com/title/tt1403241/?ref_=fn_tt_tt_1,34,2014,5.3
Drama|Music|Musical|Romance,Step Up 2: The Streets ,67653,816,audition|dance|kissing in the rain|student|subway,http://www.imdb.com/title/tt1023481/?ref_=fn_tt_tt_1,108,2008,6.2
Action|Animation|Comedy|Crime|Family,Hoodwinked! ,45900,14385,animal|axe|red riding hood|wolf|woodsman,http://www.imdb.com/title/tt0443536/?ref_=fn_tt_tt_1,247,2005,6.5
Drama|History|War,Hotel Rwanda ,264533,4142,atrocity|central africa|ethnic warfare|united nations peace keeping force|united nations soldier,http://www.imdb.com/title/tt0395169/?ref_=fn_tt_tt_1,609,2004,8.1
Action|Crime|Drama|Thriller,Hitman ,140780,2124,hitman|impersonation|see through dress|topless female nudity|woman on top,http://www.imdb.com/title/tt0465494/?ref_=fn_tt_tt_1,376,2007,6.3
Drama|Family|Music|Musical,Black Nativity ,1633,1373,based on stage musical|based on the bible|christmas|color in title|nativity,http://www.imdb.com/title/tt1425922/?ref_=fn_tt_tt_1,17,2013,4.4
Action|Thriller,The Prince ,13133,16735,assassin|fight|mechanic|rescue|rival,http://www.imdb.com/title/tt1085492/?ref_=fn_tt_tt_1,101,2014,4.6
Crime|Drama|Thriller,City of Ghosts ,4387,245,bag over head|buddhist temple|loss of friend|male bonding|nightclub,http://www.imdb.com/title/tt0164003/?ref_=fn_tt_tt_1,67,2002,6
Fantasy|Horror|Thriller,The Others ,268581,956,curtain|haunting|mansion|mute|xeroderma pigmentosum,http://www.imdb.com/title/tt0230600/?ref_=fn_tt_tt_1,1109,2001,7.6
Action|Adventure|Sci-Fi,Aliens ,488537,4228,alien|human versus alien|monster|rescue mission|space marine,http://www.imdb.com/title/tt0090605/?ref_=fn_tt_tt_1,1076,1986,8.4
Drama|Family|Musical|Romance,My Fair Lady ,66959,1164,colonel|flower girl|professor|street|wager,http://www.imdb.com/title/tt0058385/?ref_=fn_tt_tt_1,258,1964,7.9
Horror|Mystery|Thriller,I Know What You Did Last Summer ,105585,50284,beach|corpse|fourth of july|overalls|revenge,http://www.imdb.com/title/tt0119345/?ref_=fn_tt_tt_1,419,1997,5.6
Comedy,Let's Be Cops ,106820,3627,friendship between men|impersonating a police officer|mobster|party|police officer,http://www.imdb.com/title/tt1924435/?ref_=fn_tt_tt_1,147,2014,6.5
Adventure|Comedy|Drama|Romance,Sideways ,149966,2170,actor|california|teacher|wine|writer,http://www.imdb.com/title/tt0375063/?ref_=fn_tt_tt_1,835,2004,7.5
Comedy,Beerfest ,54710,35345,beer|competition|germany|oktoberfest|prostitute,http://www.imdb.com/title/tt0486551/?ref_=fn_tt_tt_1,177,2006,6.3
Horror|Thriller,Halloween ,157857,4400,halloween|masked killer|michael myers|slasher|trick or treat,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191,1978,7.9
Action|Adventure|History,Hero ,149414,6229,china|flying|king|palace|sword,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,841,2002,7.9
Comedy|Drama|Family|Fantasy|Sci-Fi,Good Boy! ,3407,2164,dog|friend|neighborhood|planet|star,http://www.imdb.com/title/tt0326900/?ref_=fn_tt_tt_1,48,2003,5.1
Comedy|Drama,The Best Man Holiday ,11600,5306,childbirth|christmas|gay slur|infidelity|punched in the nose,http://www.imdb.com/title/tt2083355/?ref_=fn_tt_tt_1,64,2013,6.7
Action|Crime|Drama|Thriller,Smokin' Aces ,121058,19410,casino|fbi|mafia|mob hit|sniper,http://www.imdb.com/title/tt0475394/?ref_=fn_tt_tt_1,482,2006,6.7
Horror|Mystery,Saw 3D: The Final Chapter ,67978,1978,blood splatter|self help guru|sequel|support group|survivor,http://www.imdb.com/title/tt1477076/?ref_=fn_tt_tt_1,279,2010,5.6
Comedy|Romance,40 Days and 40 Nights ,62272,3294,female on male rape|lent|male rear nudity|masturbation|sex,http://www.imdb.com/title/tt0243736/?ref_=fn_tt_tt_1,207,2002,5.6
Action|Adventure|Sci-Fi,TRON: Legacy ,264186,25549,arcade|bridge|disappearance|escape|warrior,http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1,665,2010,6.8
Comedy|Music|Romance,A Night at the Roxbury ,48458,9271,1990s|bar|car accident|nightclub|whipped cream,http://www.imdb.com/title/tt0120770/?ref_=fn_tt_tt_1,239,1998,6.2
Drama|Fantasy|Romance,Beastly ,64190,17396,love|maid|newscaster|student|tutor,http://www.imdb.com/title/tt1152398/?ref_=fn_tt_tt_1,129,2011,5.6
Horror,The Hills Have Eyes ,129719,4500,desert|horror movie remake|murder of family|rape|slasher,http://www.imdb.com/title/tt0454841/?ref_=fn_tt_tt_1,855,2006,6.4
Comedy,Dickie Roberts: Former Child Star ,11815,2713,dental braces|dental headgear|former child star|panties|white panties,http://www.imdb.com/title/tt0325258/?ref_=fn_tt_tt_1,117,2003,5.6
Biography|Drama|Sport,"McFarland, USA ",23480,952,coach|high school|place name in title|school|student,http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1,83,2015,7.4
Comedy,Lottery Ticket ,7991,4797,block party|eurocopter ec120 colibri|fortune cookie|lottery ticket|reverend,http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1,30,2010,4.9
Comedy|Crime|Drama|Music|Romance,ATL ,8522,1538,high school|rollerskating rink|spelman college|twin|voice over narration,http://www.imdb.com/title/tt0466856/?ref_=fn_tt_tt_1,92,2006,6
Comedy|Music|Romance,Pitch Perfect ,213898,12676,a cappella|competition|dj|female protagonist|lesbian,http://www.imdb.com/title/tt1981677/?ref_=fn_tt_tt_1,250,2012,7.2
Comedy|Drama|Romance|Sport,Summer Catch ,12993,3344,baseball|baseball player|night|rivalry|summer,http://www.imdb.com/title/tt0234829/?ref_=fn_tt_tt_1,107,2001,4.9
Crime|Drama|Thriller,A Simple Plan ,50656,2365,bag of money|found money|minnesota|screenplay adapted by author|snow,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,416,1998,7.5
Horror|Mystery|Thriller,They ,10885,4060,darkness|friend|kiss|nightmare|suicide,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,271,2002,4.8
Comedy|Romance,Larry the Cable Guy: Health Inspector ,9104,2135,diner|food poisoning|health inspector|restaurant|undercover,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,112,2006,3.1
Adventure|Comedy|Family|Fantasy|Musical,The Adventures of Elmo in Grouchland ,2045,2020,based on tv series|blanket|box office flop|rescue|sesame street,http://www.imdb.com/title/tt0159421/?ref_=fn_tt_tt_1,37,1999,5.8
Crime|Drama|Thriller,Brooklyn's Finest ,52852,6317,catholic|corrupt cop|new york city|police detective|police officer killed,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,138,2009,6.7
Action|Adventure|Drama|History|War,55 Days at Peking ,4550,1567,ambassador|boxer rebellion|china|colonialism|peking china,http://www.imdb.com/title/tt0056800/?ref_=fn_tt_tt_1,50,1963,6.8
Horror,Evil Dead ,125016,673,book of the dead|demon|h.p. lovecraft|lesbian kiss|promise,http://www.imdb.com/title/tt1288558/?ref_=fn_tt_tt_1,789,2013,6.5
Comedy|Romance,My Life in Ruins ,15033,2016,greece|greek|tour bus|tour guide|tourist,http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1,75,2009,5.9
Comedy|Music,American Dreamz ,22639,5992,chief of staff|contest|president|singing|terrorist,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,217,2006,5.5
Action|Adventure|Family|Sci-Fi,Superman IV: The Quest for Peace ,33570,3007,box office flop|dc comics|hair|nuclear disarmament|superman,http://www.imdb.com/title/tt0094074/?ref_=fn_tt_tt_1,259,1987,3.6
Drama,How She Move ,4600,760,dance|dance contest|loss of sister|step dancing|teenager,http://www.imdb.com/title/tt0770810/?ref_=fn_tt_tt_1,18,2007,3.3
Action|Crime|Drama|Thriller,Running Scared ,88590,27381,adult child friendship|corrupt cop|fistfight|gangster|thug,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,419,2006,7.4
Biography|Drama|Romance|Sport,Bobby Jones: Stroke of Genius ,3222,1727,colon in title|competition|five word title|golf|temper,http://www.imdb.com/title/tt0375104/?ref_=fn_tt_tt_1,64,2004,6.7
Adventure|Crime|Drama|Romance,Shanghai Surprise ,4081,805,china|missionary|opium|villain|year 1937,http://www.imdb.com/title/tt0091934/?ref_=fn_tt_tt_1,28,1986,3
Drama|Mystery|Romance|Thriller,The Illusionist ,295375,4210,duchess|illusionist|magician|prince|supernatural power,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,645,2006,7.6
Adventure|Horror|Thriller,Roar ,1275,1262,chase|dead man|jungle|killing a lion|killing a tiger,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,27,1981,6.4
Biography|Crime|Drama|Thriller,Veronica Guerin ,16234,409,criminal|drug lord|gunshot|irish|journalist,http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1,113,2003,6.9
Crime|Drama|Romance|Thriller,Escobar: Paradise Lost ,13762,14492,colombia|dream|love|surfer|village,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,39,2014,6.6
Comedy|Mystery|Sci-Fi|Thriller,Southland Tales ,32671,2340,amnesia|boxer|conspiracy|police|porn star,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,238,2006,5.5
Adventure|Animation|Family|Fantasy,Dragon Hunters ,10706,1364,cgi film|computer animation|dragon|hunter,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1,39,2008,6.6
Sci-Fi,Damnation Alley ,3701,1769,cockroach|desert|ghost town|giant spider|travel,http://www.imdb.com/title/tt0075909/?ref_=fn_tt_tt_1,71,1977,5.2
Horror|Thriller,The Apparition ,16268,730,e mail|evil spirit|experiment|fear|supernatural,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,108,2012,4.1
Comedy|Drama|Family|Romance,My Girl ,55895,5433,best friend|funeral|girl|overalls|summer,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,115,1991,6.8
Biography|Drama|Romance,Fur: An Imaginary Portrait of Diane Arbus ,13239,25173,character name in title|diane arbus|male full frontal nudity|photographer|pubic hair,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,97,2006,6.5
Drama|Mystery|Romance|Thriller,The Illusionist ,295375,4210,duchess|illusionist|magician|prince|supernatural power,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,645,2006,7.6
Crime|Drama,Wall Street ,119150,1607,1980s|argument|critique of capitalism|f word|fired from the job,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,219,1987,7.4
Drama|Romance,Sense and Sensibility ,78392,41059,1810s|female protagonist|horseback riding|inheritance|three word title,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,196,1995,7.7
Biography|Drama|Romance,Becoming Jane ,46204,12554,country estate|jane austen|lady|love|writing,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,151,2007,7.1
Comedy|Romance,Sydney White ,37700,2785,college|college girl|female protagonist|sorority|sorority house,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,50,2007,6.3
Drama,House of Sand and Fog ,56665,2282,auction|home|house|iranian|marriage,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,469,2003,7.6
Comedy|Drama,Dead Poets Society ,277451,51609,education|english teacher|poet|professor|student,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,491,1989,8
Comedy,Dumb & Dumber ,288451,2985,briefcase full of money|character repeating someone else's dialogue|character says i love you|friendship|reference to cinderella,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,438,1994,7.3
Comedy|Drama|Romance,When Harry Met Sally... ,149108,485,friendship|love|male female friendship|new york|sex,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,273,1989,7.6
Drama,The Verdict ,26310,2330,archdiocese|court|hospital|lawyer|malpractice,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,154,1982,7.8
Comedy,Road Trip ,132963,3889,blonde|college|friend|highway travel|road trip,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,302,2000,6.5
Comedy|Drama|Romance|Sport,Varsity Blues ,35312,23369,coach|coyote|popularity|quarterback|texas,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,267,1999,6.4
Comedy|Drama|Romance,The Artist ,190030,4606,1920s|jack russell terrier|modern silent movie|movie star|movie studio,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583,2011,8
Drama|Fantasy|Horror|Mystery|Thriller,The Unborn ,42182,12183,babysitting|experiment|nightmare|possession|twin,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,230,2009,4.8
Adventure|Comedy|Drama|Romance,Moonrise Kingdom ,237848,27911,1960s|boy scouts|boy scouts camp|coming of age|young love,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,377,2012,7.8
